Country,Date,ARIMA_Forecast,Hybrid_Forecast,Linear_Regression_Forecast,Actual
Montenegro,2032-02-01,-295.59643601642966,0.0,,
Montenegro,2032-03-01,-292.6803022416993,0.0,,
Montenegro,2032-04-01,-279.54914362923665,0.0,,
Montenegro,2032-05-01,-281.1698745830566,0.0,,
Montenegro,2032-06-01,-280.123754142724,0.0,,
Montenegro,2032-07-01,-271.43902930019823,0.0,,
Montenegro,2032-08-01,-286.0423680972432,0.0,,
Montenegro,2032-09-01,-287.76796604294924,0.0,,
Montenegro,2032-10-01,-292.89324781378684,0.0,,
Montenegro,2032-11-01,-311.9107790134912,0.0,,
Montenegro,2032-12-01,-317.8988119487275,0.0,,
Montenegro,2033-01-01,-318.8096388793562,0.0,,
Montenegro,2033-02-01,-338.0430353749689,0.0,,
Montenegro,2033-03-01,-335.1269016002385,0.0,,
Montenegro,2033-04-01,-321.9957429877759,0.0,,
Montenegro,2033-05-01,-323.6164739415958,0.0,,
Montenegro,2033-06-01,-322.57035350126324,0.0,,
Montenegro,2033-07-01,-313.88562865873746,0.0,,
Montenegro,2033-08-01,-328.4889674557824,0.0,,
Montenegro,2033-09-01,-330.21456540148847,0.0,,
Montenegro,2033-10-01,-335.3398471723261,0.0,,
Montenegro,2033-11-01,-354.35737837203044,0.0,,
Montenegro,2033-12-01,-360.3454113072667,0.0,,
Montenegro,2034-01-01,-361.25623823789545,0.0,,
Montenegro,2034-02-01,-380.4896347335081,0.0,,
Montenegro,2034-03-01,-377.57350095877774,0.0,,
Montenegro,2034-04-01,-364.4423423463151,0.0,,
Montenegro,2034-05-01,-366.06307330013504,0.0,,
Montenegro,2034-06-01,-365.0169528598025,0.0,,
Montenegro,2034-07-01,-356.3322280172767,0.0,,
Montenegro,2034-08-01,-370.93556681432165,0.0,,
Montenegro,2034-09-01,-372.6611647600277,0.0,,
Montenegro,2034-10-01,-377.7864465308653,0.0,,
Montenegro,2034-11-01,-396.80397773056967,0.0,,
Montenegro,2034-12-01,-402.79201066580595,0.0,,
Montenegro,2035-01-01,-403.7028375964347,0.0,,
Montenegro,2035-02-01,-422.93623409204736,0.0,,
Montenegro,2035-03-01,-420.020100317317,0.0,,
Montenegro,2035-04-01,-406.88894170485435,0.0,,
Montenegro,2035-05-01,-408.5096726586743,0.0,,
Montenegro,2035-06-01,-407.4635522183417,0.0,,
Montenegro,2035-07-01,-398.7788273758159,0.0,,
Montenegro,2035-08-01,-413.3821661728609,0.0,,
Montenegro,2035-09-01,-415.10776411856693,0.0,,
Netherlands,2024-01-01,10.005990050572308,0.0,141.3557943903047,78.43
Netherlands,2024-02-01,8.126362523979953,0.0,143.83314921906833,63.91
Netherlands,2024-03-01,73.18889634222771,43.16263305631965,146.310504047832,63.38
Netherlands,2024-04-01,34.42358083550046,16.256284702983866,148.78785887659564,58.42
Netherlands,2024-05-01,26.735117746487372,11.14939163045742,151.2652137053593,65.7
Netherlands,2024-06-01,59.25287618102989,34.224483705596654,153.74256853412294,68.06
Netherlands,2024-07-01,127.57723585586076,82.40086065803197,156.2199233628866,65.04
Netherlands,2024-08-01,238.419245498665,160.36931957016535,158.69727819165024,77.1
Netherlands,2024-09-01,172.716022222665,114.77672004957887,161.17463302041386,77.62
Netherlands,2024-10-01,46.65069298396216,26.958576137967846,163.65198784917754,87.8
Netherlands,2024-11-01,70.29432323325642,43.933012194675975,166.12934267794117,113.75
Netherlands,2024-12-01,124.28435566893305,82.14395024388789,168.60669750670485,102.13
Netherlands,2025-01-01,17.74980656091921,7.998609843345351,,
